user_id,total_amount,avg_amount,Breakfast_orders
34845276,13.3,13.3,1
115832784,8.8,4.4,2
66775578,23.3,11.65,2
94133066,19.05,6.35,3
60018960,5.95,5.95,1
55066554,25.6,6.3999999999999995,4
57580914,14.399999999999999,4.8,3
116972066,19.15,3.8299999999999996,5
169237220,26.5,6.625,4
107728918,12.2,6.1,2
167989746,28.000000000000004,4.6666666666666661,6
38861766,16.7,4.175,4
61173008,8.2,4.1,2
51551418,35.7,3.9666666666666663,9
98028024,13.100000000000001,4.3666666666666671,3
183815540,32.3,10.766666666666667,3
122209442,35.9,7.18,5
92297804,12.3,6.15,2
17769754,6.6000000000000005,2.2,3
124829832,9.6,9.6,1
35431684,9.7,4.85,2
185163754,17.3,4.325,4
71385100,20.9,10.45,2
24088084,42.9,8.58,5
62895892,15,3,5
23005796,8.1,4.05,2
93429312,7.1,7.1,1
17314768,21.2,7.0666666666666664,3
56578482,8.3,4.15,2
60144172,14.3,7.15,2
105296530,17.9,2.9833333333333334,6
33454696,16,5.3333333333333339,3
91443722,29.9,4.9833333333333325,6
102983742,17.1,2.85,6
5189306,7.8000000000000007,3.9000000000000004,2
36844022,9.1,4.55,2
104925908,22,4.4,5
69390126,29.1,4.85,6
34270368,17.1,3.42,5
125305196,17.5,5.833333333333333,3
37114824,13.3,13.3,1
23172086,36.2,3.62,10
21224952,20.6,6.8666666666666663,3
85201108,21.700000000000003,10.850000000000001,2
60367732,12.8,12.8,1
27049196,109.30000000000001,9.1083333333333343,12
172268804,16,5.333333333333333,3
33296272,20.3,10.15,2
26804016,41.5,8.3,5
37549754,12.1,6.05,2
7426470,12.4,4.1333333333333337,3
55122398,14.1,7.05,2
96848676,8.4,8.4,1
195906824,16.700000000000003,5.5666666666666673,3
73577506,14.5,7.25,2
37226466,6.7,6.7,1
17404560,51.399999999999991,6.4250000000000007,8
185537090,26,8.6666666666666661,3
107451078,16,16,1
119336696,13,4.333333333333333,3
5772034,19.4,6.4666666666666668,3
80750700,22,11,2
8836922,23.5,3.3571428571428568,7
80914368,31.8,3.5333333333333332,9
60021306,34.5,6.8999999999999995,5
26837090,14.6,7.3,2
31895664,24.6,4.92,5
100357740,18.200000000000003,6.0666666666666673,3
82512086,26.700000000000003,8.9,3
24025432,11.4,11.4,1
54894330,41.7,8.34,5
172834420,16.8,16.8,1
34593886,15.6,7.8,2
33710732,6.9,6.9,1
80706310,27.6,6.9,4
122420444,12.5,12.5,1
68550902,12.100000000000001,4.0333333333333332,3
34668038,8.6,8.6,1
166466640,45.9,22.950000000000003,2
32646246,19.3,4.8249999999999993,4
55514824,26.1,5.22,5
116121940,45.5,5.6875,8
28092246,10.8,5.4,2
64919202,8.8,2.9333333333333331,3
52904692,9.8,3.2666666666666666,3
103118338,13.1,4.3666666666666663,3
20872914,16.8,16.8,1
50848032,9.4,4.7,2
44976776,10.7,5.35,2
91655736,6.9,6.9,1
165177996,19.1,4.775,4
102377048,26.200000000000003,8.7333333333333343,3
26473782,8.6,4.3,2
43386556,10.2,5.1,2
42617666,28.6,9.5333333333333332,3
96879128,25.4,5.08,5
15066058,17.6,5.8666666666666671,3
17914470,29.4,7.35,4
30049408,11.4,5.7,2
58778524,28,5.6,5
60625102,12.3,4.1000000000000005,3
62624952,19.200000000000003,6.4,3
85269234,21.5,10.75,2
4005220,9.6,9.6,1
15363172,18.400000000000002,4.6000000000000005,4
62961626,7.7,2.5666666666666669,3
8000228,14.1,7.05,2
24155934,22.8,5.7,4
104333060,9.1,9.1,1
34246862,28.5,7.125,4
38283638,29,5.8,5
72155002,16.200000000000003,8.1000000000000014,2
74559284,15,7.5,2
2792154,18.5,9.25,2
41446966,8.8,4.4,2
105682102,17.5,8.75,2
192311786,8.3,4.15,2
86411276,9.6,9.6,1
119660030,22.9,7.6333333333333337,3
26574890,12.3,12.3,1
102856552,14.4,7.2,2
25151972,21.200000000000003,7.0666666666666673,3
21099280,11.8,5.9,2
22032574,9.6,4.8,2
28706898,11.2,11.2,1
42146396,19.200000000000003,6.4,3
36612872,29.4,9.8,3
31142690,10.6,5.3,2
73786668,6.7,6.7,1
28854834,20.4,10.2,2
20490930,9.1000000000000014,4.5500000000000007,2
36635320,12.9,4.3,3
174755702,9.1,4.55,2
95556306,7.9,3.95,2
11547242,28.6,5.72,5
171288176,7.1,3.55,2
30285434,20.5,2.9285714285714284,7
97570830,15.5,15.5,1
13902212,15.5,5.166666666666667,3
112219070,10.4,5.2,2
1452818,10.3,5.15,2
76979114,11.1,11.1,1
109564318,8.3,8.3,1
26797714,16.2,8.1,2
80484176,9.4,4.7,2
78874636,10.1,10.1,1
6970656,18.5,4.625,4
23460368,14.8,4.9333333333333336,3
73150304,14.3,7.15,2
71533496,10.3,10.3,1
109767914,10.399999999999999,5.1999999999999993,2
46578404,15.4,7.7,2
9460452,17.5,3.5,5
15547264,13.7,6.85,2
125518682,22.1,4.42,5
172356526,15.2,15.2,1
26520426,22.2,5.55,4
96170406,8.4,8.4,1
12964410,8.9,8.9,1
20336002,25.2,5.04,5
91713742,11.100000000000001,5.5500000000000007,2
96686066,19,9.5,2
46787520,11.2,3.7333333333333334,3
116570716,43.5,4.8333333333333339,9
111678386,20,5,4
81954566,12.3,3.0749999999999997,4
77433042,20.9,5.225,4
89997390,16.1,8.05,2
39816174,9.9,9.9,1
106102864,14.5,4.833333333333333,3
12034382,30.8,7.7,4
37484894,21.4,10.7,2
108767966,16,8,2
51173804,10.8,5.4,2
72381782,17,4.25,4
69129996,7.3,7.3,1
21189348,15.2,15.2,1
73200582,23.6,23.6,1
115377798,24.6,6.15,4
57047130,18.2,6.0666666666666664,3
12692964,12.5,3.125,4
59360930,8.3,8.3,1
174358860,11.7,5.85,2
9130540,9.3,9.3,1
100710744,8.3999999999999986,4.1999999999999993,2
55338092,16.4,5.4666666666666668,3
172956090,21.9,5.475,4
28210604,15,15,1
17762486,17,17,1
4624058,12.2,4.0666666666666664,3
89227764,19.4,2.7714285714285714,7
13482830,48.399999999999991,9.68,5
171463436,15,5,3
65792696,10.3,10.3,1
81349206,8.6,8.6,1
39038360,20.299999999999997,5.0749999999999993,4
190244868,11.5,3.8333333333333335,3
69683652,7.65,7.65,1
8422048,28.300000000000004,9.4333333333333336,3
34815652,17,4.25,4
117244708,24.200000000000003,6.05,4
4515314,10.1,5.05,2
49636852,9.8,4.9,2
101526048,14.9,7.45,2
85301250,30.300000000000004,7.575,4
80724526,16,8,2
3484776,14,4.666666666666667,3
18900020,13.8,4.6000000000000005,3
29565258,26.299999999999997,8.7666666666666657,3
10983742,25.900000000000002,4.3166666666666664,6
14764528,13.6,4.5333333333333332,3
191722526,18.5,3.083333333333333,6
51732198,21.5,21.5,1
92189750,15.1,3.775,4
183909058,9.8,4.9,2
100857944,2.8,2.8,1
71149626,14.100000000000001,3.525,4
82766282,19.4,19.4,1
103215720,11.899999999999999,5.9499999999999993,2
48413114,16,4,4
29027840,34.4,4.9142857142857146,7
71746522,15.1,15.1,1
9232614,9.1,9.1,1
69257784,6.05,6.05,1
53361610,34.599999999999994,3.8444444444444446,9
74600408,13.5,6.75,2
5138200,54.8,6.8500000000000005,8
93739628,18.1,6.0333333333333332,3
95941694,35.6,8.9,4
68370628,22.3,5.575,4
23932512,25.4,5.08,5
56616064,19.6,4.9,4
77831402,21.8,10.9,2
76172044,23.7,7.8999999999999995,3
84096786,10.1,5.05,2
107462164,9.2,4.6,2
169175350,14.7,3.675,4
165121416,12.2,6.1,2
105704734,19,4.75,4
64526868,9.8,9.8,1
176335618,22.5,4.5,5
35516048,31,4.4285714285714279,7
106391330,20.1,6.7,3
103904478,9.3,9.3,1
73912984,8.6000000000000014,4.3000000000000007,2
66748116,50.4,12.6,4
11564906,31.8,7.95,4
17431286,38.1,9.525,4
126396178,14,7,2
115448316,23,5.75,4
114758086,9.6,4.8,2
54842304,13.8,6.9,2
44453802,12.5,6.25,2
61804266,9.7,4.85,2
26519092,8.95,4.475,2
11559340,7.9,3.95,2
86405802,18.799999999999997,4.7,4
167653808,8.1,8.1,1
97267828,14.9,3.725,4
60311888,16.2,5.4,3
66530076,13.8,13.8,1
89825120,17.599999999999998,3.52,5
45884954,14.3,14.3,1
60685776,13,3.25,4
94654706,9.7,3.2333333333333334,3
38188464,2.1,2.1,1
37978796,8.6,4.3,2
67881510,24.1,12.05,2
61160542,15.3,7.65,2
108040384,31,4.4285714285714288,7
172063598,14,7,2
33890868,9.6,9.6,1
46441830,50.5,5.6111111111111107,9
88823884,17.5,8.75,2
120979862,11.2,5.6,2
90702340,21.1,5.275,4
16909048,15.4,15.4,1
40538420,10.6,5.3,2
77474028,31.3,10.433333333333334,3
72235318,9.4,9.4,1
111154446,10.4,3.4666666666666668,3
12170450,17.1,5.7,3
119750834,10.6,5.3,2
86516754,16,4,4
118055688,12.6,12.6,1
10824490,12.1,4.0333333333333332,3
108637372,27.1,6.775,4
22186904,13.8,4.6,3
196255734,14,14,1
72309424,9.4,4.7,2
79316374,2.8,2.8,1
67508358,10.6,5.3,2
165156422,9.7,9.7,1
184980214,9.8,3.2666666666666666,3
44081938,13.5,4.5,3
47119134,37.6,5.371428571428571,7
34947074,7.3,3.65,2
195987646,11.6,3.8666666666666667,3
28282272,18.1,9.05,2
24548084,6.9,6.9,1
40117382,10.6,5.3,2
44027198,21.2,7.0666666666666664,3
36839560,38.6,7.7200000000000006,5
169711664,15.2,15.2,1
56629312,12.6,4.2,3
69296700,17.799999999999997,4.4499999999999993,4
12284392,19.9,6.6333333333333337,3
33147784,20.6,5.1499999999999995,4
62247154,23.9,7.9666666666666668,3
74197770,20.3,6.7666666666666666,3
34741500,23.9,11.95,2
72488548,9.8,4.9,2
68422792,7.3,3.65,2
58118148,13.6,13.6,1
172395994,6.6000000000000005,1.1,6
99696490,15.2,15.2,1
172436428,6.45,6.45,1
42479804,10.2,5.1,2
33958258,17.1,4.275,4
55641186,11.2,5.6,2
86054776,23.5,5.875,4
197265434,10.1,10.1,1
44129410,16.9,8.45,2
69166566,10.4,5.2,2
20947204,17,17,1
66896512,18.5,3.7,5
65053752,2.8,2.8,1
44069840,8.1,4.05,2
95581606,10.8,5.4,2
101811294,8.6,8.6,1
41496094,20.1,20.1,1
41260344,17.5,8.75,2
12185446,8.1,4.05,2
110828352,11.8,5.9,2
75787576,16.1,5.3666666666666671,3
51175092,12.2,6.1,2
90646726,22.3,5.575,4
44705146,19.3,9.65,2
159738818,8.6000000000000014,4.3000000000000007,2
106426474,11.600000000000001,5.8000000000000007,2
66542496,9.6,2.4,4
59032950,7.7,3.85,2
53527900,19.5,6.5,3
53458164,21.6,21.6,1
78221436,9.7,4.85,2
63374108,25.4,8.4666666666666668,3
36647786,17.8,8.9,2
12786574,8.2,8.2,1
186137896,9.1,4.55,2
194692608,14.5,7.25,2
12193312,8.6,4.3,2
21597092,9.8,4.9,2
26531144,16.5,3.3000000000000003,5
88661964,12.3,12.3,1
121952118,8.2,4.1,2
116735856,8.3,8.3,1
120204072,21.6,7.2000000000000011,3
3293968,34.2,3.1090909090909089,11
89240138,1.3,1.3,1
39493254,19.3,3.8600000000000003,5
98519856,7.3,7.3,1
164516792,12.5,6.25,2
91561436,38.5,7.7,5
10815704,7.8999999999999995,3.9499999999999997,2
98669264,26.5,5.3,5
185153220,13.2,2.6399999999999997,5
76997698,22.400000000000002,5.6000000000000005,4
54654118,11.65,11.65,1
53833340,6.9,6.9,1
33686168,12.2,6.1,2
40177734,9.1,9.1,1
33858254,9.1,9.1,1
22607114,10.8,10.8,1
64200912,27.9,5.58,5
194986870,13.4,4.4666666666666668,3
41457362,5.65,5.65,1
83869638,40.3,6.7166666666666668,6
13427952,17.7,8.85,2
112950194,12.9,12.9,1
61413956,9.8,3.2666666666666666,3
70026444,26.800000000000004,3.8285714285714287,7
5396582,14,4.666666666666667,3
63273092,15.2,7.6,2
42225424,9.8,4.9,2
40989818,17.9,4.4750000000000005,4
17441636,17.5,5.8333333333333339,3
114782374,9.2,9.2,1
7512260,19.7,9.85,2
191518056,26.7,6.6750000000000007,4
17674902,11.5,5.75,2
65244836,26,5.2,5
21076464,9.1,4.55,2
3739892,9.6,4.8,2
76904686,13.899999999999999,3.4749999999999996,4
57178782,19.5,9.75,2
78745468,9.3,9.3,1
41563438,15.8,3.95,4
12106418,12.5,6.25,2
78065772,24.5,4.083333333333333,6
55019174,5.35,5.35,1
44557486,9.6,9.6,1
83057784,7.3,7.3,1
37100150,8.2,4.1,2
107927316,13.1,4.3666666666666663,3
29973048,1.3,1.3,1
14603252,17.2,5.7333333333333334,3
185159338,20.1,6.7,3
17271850,10.9,5.45,2
41610220,13.6,6.8,2
36720696,5.9,5.9,1
175629932,19,4.75,4
125324010,16.4,5.4666666666666659,3
73537394,16.5,5.5,3
172872048,6.15,6.15,1
85663270,19.9,19.9,1
164224416,18.7,9.35,2
39176452,17.7,17.7,1
16131924,24.2,8.0666666666666664,3
26848360,6.9,6.9,1
170234822,6.1999999999999993,3.0999999999999996,2
119733768,2.4,2.4,1
91487790,14,7,2
109213200,18.8,9.4,2
22264966,29.4,9.7999999999999989,3
72706588,5.9,5.9,1
69918160,9.6,9.6,1
75471418,8.8,2.9333333333333331,3
26309930,21.7,10.850000000000001,2
84929386,12.8,6.4,2
80018748,10.8,10.8,1
114090856,10.100000000000001,5.0500000000000007,2
39034082,12.1,12.1,1
29009578,19.9,6.6333333333333329,3
64026526,27.7,6.925,4
27394242,27,4.5,6
22054930,23.8,7.9333333333333336,3
174456334,12.8,4.2666666666666675,3
81273628,13,6.5,2
47873810,14.2,4.7333333333333334,3
62249960,11.2,11.2,1
92116794,9.4,4.7,2
189239262,11.8,11.8,1
126170594,24.4,12.2,2
65841732,17.599999999999998,5.8666666666666663,3
162562252,7.3,7.3,1
73145566,22.2,5.55,4
108359164,19.950000000000003,4.9875,4
14958602,13.2,6.6,2
70344212,8.9,4.45,2
37539680,12.899999999999999,6.4499999999999993,2
59209222,9.1,3.0333333333333332,3
173128498,11.2,3.7333333333333334,3
85785262,11.100000000000001,5.5500000000000007,2
164251556,12.1,12.1,1
36012664,7.1,7.1,1
88551426,36.099999999999994,4.5125,8
124258880,15.1,5.0333333333333332,3
85335244,12.5,12.5,1
42130388,29.7,9.9,3
115674360,11.8,11.8,1
103457818,19.7,4.9250000000000007,4
33252986,31.799999999999997,4.5428571428571427,7
99348132,16.6,5.5333333333333332,3
19603544,21.700000000000003,7.2333333333333334,3
79830286,16.200000000000003,5.4,3
98997980,19,6.333333333333333,3
173828940,24.1,4.82,5
62279860,3.1,3.1,1
88583166,11.4,5.7,2
168259582,12.6,6.3,2
92608718,12.6,6.3,2
30480520,11.5,3.8333333333333335,3
22359818,17.5,8.75,2
39200832,19.8,6.6000000000000005,3
71338594,8.8,4.4,2
20896374,9.8,9.8,1
54215462,10.9,10.9,1
43532560,25.3,6.325,4
118026248,15,15,1
19996292,14.6,7.3,2
28368522,15.799999999999999,7.8999999999999995,2
41361360,11.7,5.85,2
54495096,9.4,9.4,1
29120346,14,7,2
115207598,20.5,5.125,4
27029140,14.7,3.675,4
61596714,8.6,4.3,2
94556404,14.1,7.05,2
59291516,11.2,11.2,1
48846342,17.400000000000002,4.35,4
33951082,14.2,7.1,2
82361620,17,17,1
190284152,15,15,1
62719574,5.9,5.9,1
74337380,16.1,4.0249999999999995,4
38071532,14.1,7.05,2
189375468,22.5,11.25,2
35444334,12.5,4.166666666666667,3
76992868,13.9,6.95,2
172994914,12.7,6.35,2
28731232,14,4.666666666666667,3
79991930,11.2,3.7333333333333334,3
57702538,15.900000000000002,5.3000000000000007,3
196958936,16,16,1
100919492,25,3.1250000000000004,8
27256012,8.7,4.35,2
62550524,10.4,5.2,2
26965660,15.3,7.65,2
29067078,12.5,4.166666666666667,3
55592748,19.2,6.3999999999999995,3
8633464,11.5,5.75,2
9144708,16.2,4.05,4
48716162,2.3,2.3,1
10970724,10.1,5.05,2
194761654,19.4,9.7,2
22777498,11.2,11.2,1
35850330,10.2,5.1,2
48883464,13.899999999999999,4.6333333333333329,3
83230928,9.6,4.8,2
47992766,10.6,5.3,2
191252544,16.5,4.125,4
100772706,29.9,14.95,2
102344572,11.5,5.75,2
35103474,26.2,6.55,4
174067220,11.7,11.7,1
45154014,10.6,5.3,2
90899542,7.1,7.1,1
14278998,12.7,12.7,1
18891280,10.4,5.2,2
193199264,20.5,10.25,2
189977562,21.1,7.0333333333333332,3
71207218,10.2,10.2,1
82983494,13.9,4.6333333333333337,3
27477870,9.9,9.9,1
105245516,14.1,4.7,3
44254668,29.5,29.5,1
192825330,7.75,7.75,1
173642364,7.65,7.65,1
51978482,10.8,10.8,1
24773990,25.799999999999997,12.899999999999999,2
166401734,9.3,4.65,2
170386990,9.4,4.7,2
30426608,21.4,5.3500000000000005,4
189744296,12.8,4.2666666666666666,3
94836636,23.1,11.55,2
111446868,48.4,24.199999999999996,2
14489264,7.35,7.35,1
38389576,1.6,1.6,1
66084428,9.8999999999999986,4.9499999999999993,2
109018390,18.3,6.1000000000000005,3
42799964,21.5,5.375,4
174432828,14.2,7.1,2
78208234,9.8,4.9,2
34263238,27.4,27.4,1
108734800,14.399999999999999,3.6,4
121592582,26.7,13.35,2
56727154,8.3,2.7666666666666666,3
36511350,12.2,12.2,1
113828610,13.4,13.4,1
80659160,17,17,1
22235986,17.7,3.54,5
75837900,21.9,7.3,3
101544218,3.1,3.1,1
12058808,11.3,5.65,2
34450320,14.9,14.9,1
13272380,20.9,5.225,4
96443232,9.3,4.65,2
2280036,6.7,6.7,1
48341216,8.6,8.6,1
44682422,10.2,5.1,2
176058974,26.5,5.3000000000000007,5
86692106,14.100000000000001,4.7,3
113442900,9.6,4.8,2
56075380,24.700000000000003,8.2333333333333343,3
78374800,12.3,6.15,2
173662558,9.4,9.4,1
73457492,19.4,19.4,1
27077762,17.3,4.325,4
111642276,19.2,9.6,2
28505556,17.4,8.7,2
106554906,9.4,9.4,1
40741234,14.4,7.2,2
75820466,8.6,8.6,1
33639754,23.3,11.65,2
32143834,10.8,5.4,2
195825680,6.9,6.9,1
71282704,8.4,8.4,1
73178088,13.6,13.6,1
44788912,18.6,9.3,2
101144294,14,14,1
59533982,6.7,6.7,1
79528756,13.5,6.75,2
65721626,14.299999999999999,3.5749999999999997,4
55796712,8.1,8.1,1
107018402,8.9,4.45,2
65906546,7.1,3.55,2
97987360,13,4.333333333333333,3
37869776,7.1,7.1,1
168277522,12.5,12.5,1
48463484,16.1,8.05,2
9703516,27.7,3.9571428571428577,7
56749878,15,7.5,2
81500132,21.4,7.1333333333333329,3
35223396,16.3,16.3,1
26766158,7.1,3.55,2
102983650,5.9,2.95,2
43213550,10.8,5.4,2
75580852,1,1,1
73795316,15.1,5.0333333333333332,3
43347870,10.6,10.6,1
36236040,43.3,5.4125,8
125794084,23,11.5,2
92814522,29.4,14.7,2
89704416,19.6,6.5333333333333332,3
69962320,9.6,9.6,1
100909602,8.9,8.9,1
162084496,18.3,18.3,1
91620914,2.8,2.8,1
82673914,12.600000000000001,6.3000000000000007,2
81841866,10.45,10.45,1
103610538,8.4,8.4,1
65915746,8.4,8.4,1
118174644,19.6,9.8,2
175159122,10.6,10.6,1
91279134,9.3,9.3,1
95050030,10.7,5.35,2
21902854,15.2,15.2,1
172850428,22.5,7.5,3
74384668,7.3,3.65,2
194858162,9.1,4.55,2
189546220,7.9,7.9,1
57267286,19,9.5,2
26155048,10.1,10.1,1
72966580,13.399999999999999,4.4666666666666668,3
93476738,15.5,15.5,1
3996848,9.3,9.3,1
90532370,2.8,2.8,1
64575950,7.3,2.4333333333333336,3
55781716,3.1,3.1,1
47256076,23.8,7.9333333333333336,3
188940952,14.5,14.5,1
175706108,12.5,12.5,1
175649068,15.6,15.6,1
55483774,16.7,8.35,2
50534358,27.1,9.0333333333333332,3
72504694,9.6,9.6,1
22761720,31.999999999999996,8,4
93502866,7.1,7.1,1
54667412,8.9,8.9,1
4788968,8.7,4.35,2
70065038,17.7,8.85,2
193771550,12.1,12.1,1
87583356,17.5,8.75,2
58223350,9.2,9.2,1
39489160,9.8,9.8,1
94650566,9.4,4.7,2
120209868,13.3,6.65,2
8022492,8.4,8.4,1
23572930,9.9,1.98,5
112078632,14.7,7.35,2
27633994,12.700000000000001,4.2333333333333343,3
66419492,13.5,13.5,1
125485562,27.1,9.0333333333333332,3
165737862,9.8,4.9,2
17610778,7.9,7.9,1
13381032,10.9,10.9,1
91677494,13.7,6.85,2
75111422,20.2,10.1,2
79711422,10.2,10.2,1
43846280,10.3,5.15,2
9508338,9.1000000000000014,4.5500000000000007,2
74234018,16,16,1
28180198,8.3,8.3,1
3156704,7.3,7.3,1
6720646,6.9,6.9,1
60006218,15.4,15.4,1
183282170,10.3,10.3,1
18340292,10.6,5.3,2
194761562,13.1,4.3666666666666663,3
68460420,10.2,3.4,3
47502452,10.9,5.45,2
39202810,23.799999999999997,7.9333333333333327,3
18397424,14.8,7.4,2
56890684,14.799999999999999,7.3999999999999995,2
174343956,11.3,5.65,2
197328960,16.8,16.8,1
40992946,27,9,3
112999000,25.1,12.55,2
57073534,11.3,11.3,1
21286224,11.2,11.2,1
45997838,9.3,9.3,1
166122836,10.2,10.2,1
3569830,15.8,7.9,2
53345878,9.6,4.8,2
96512692,8.4,4.2,2
73522720,35.7,11.899999999999999,3
106271868,13,13,1
30047982,9.6,9.6,1
92691610,9.2,4.6,2
108216748,6.7,6.7,1
39070928,2.4,2.4,1
36072924,13.4,6.7,2
124710416,2.3,2.3,1
54269880,5.65,5.65,1
19835568,9.8,9.8,1
36375788,9.95,9.95,1
8951462,14.8,14.8,1
55732634,2.4,2.4,1
55130540,17,17,1
17441452,21.2,4.24,5
118900754,8.3,8.3,1
170318818,9.8,9.8,1
75830264,14.6,3.6500000000000004,4
75880404,18.8,18.8,1
64771956,6.7,6.7,1
46083536,8.3,8.3,1
20773186,7.1,7.1,1
95246772,7.3,7.3,1
86371578,6.15,6.15,1
51752484,9.9,9.9,1
49726966,7.3,7.3,1
174965462,12.5,12.5,1
1674124,12.4,12.4,1
64935532,5.9,5.9,1
87713536,9.3,4.65,2
105380296,8.2,8.2,1
48366424,2.9,2.9,1
17027268,11.9,11.9,1
123123646,12.3,12.3,1
166689418,6.65,6.65,1
170287676,14.6,14.6,1
173017086,8.4,8.4,1
84878464,19.85,9.925,2
23569250,2.4,2.4,1
30012608,13.6,6.8,2
68250338,10.9,10.9,1
40953294,9.1,4.55,2
56163608,15.399999999999999,5.1333333333333329,3
44940252,15.1,15.1,1
85906058,9.8,4.9,2
54288924,15.6,15.6,1
56520568,9.6,9.6,1
6306876,20.299999999999997,6.7666666666666666,3
188379430,3.1,3.1,1
125339328,4.65,4.65,1
96393690,7.3,7.3,1
115899576,7.7,7.7,1
52061190,9.9,9.9,1
108517358,8.4,4.2,2
110669330,13,13,1
72642740,13.9,13.9,1
36834592,7.7,7.7,1
7284054,13.2,13.2,1
173588682,10.8,10.8,1
77437044,7.9,7.9,1
67805748,21,10.5,2
109272448,15.1,7.55,2
183641706,8.8,8.8,1
120935380,22,22,1
57049154,12.2,12.2,1
104330208,8.45,8.45,1
12159686,13.7,13.7,1
38307328,24,24,1
89031942,14.2,7.1,2
23917102,18.7,9.35,2
175576664,1.2,1.2,1
19418164,8.3,8.3,1
20028262,6.7,6.7,1
17351246,11.7,5.85,2
84658078,11.9,11.9,1
33810828,8.3,8.3,1
74128126,15.899999999999999,7.9499999999999993,2
184061824,16.55,8.275,2
21500722,8.1,8.1,1
113223480,13.5,13.5,1
68440916,4.58,4.58,1
193257132,7.1,7.1,1
63934710,17,17,1
193441684,6.15,6.15,1
23509772,13.3,13.3,1
164400366,10.9,5.45,2
25488140,10.2,10.2,1
175958648,11.8,11.8,1
126885388,2.7,2.7,1
49450368,8.3,8.3,1
12874158,31.05,15.525,2
90816144,15,15,1
68202590,2.8,2.8,1
82741534,13.9,13.9,1
74459786,21.8,21.8,1
76090210,8.3,4.15,2
28766330,8.4,8.4,1
110118204,15,15,1
110854848,11.2,5.6,2
185521128,9.6,9.6,1
36730816,8.4,8.4,1
172267608,15.2,15.2,1
79403176,9.6,4.8,2
98382040,12.5,12.5,1
173462504,10.8,5.4,2
33987790,14.6,14.6,1
165194602,8.1,8.1,1
77939042,12.6,12.6,1
100488242,28.1,28.1,1
29850964,11.8,11.8,1
44630580,28.5,28.5,1
24790872,6.7,3.35,2
183954966,6.7,6.7,1
167543270,2.4,2.4,1
4524974,19,19,1
93536170,8.3,8.3,1
92501814,7.3,7.3,1
15941990,7.1,7.1,1
54725556,14,14,1
22961452,8.8,8.8,1
196714492,11.8,2.3600000000000003,5
122059666,10.8,1.8,6
30019738,17,4.25,4
172165212,16,4,4
192425498,21.299999999999997,10.649999999999999,2
43107704,43.8,4.8666666666666663,9
52492808,12.6,6.3,2
183901882,8.2,4.1,2
105607306,16.2,5.4,3
170780244,51,3.6428571428571432,14
58341754,17.1,2.4428571428571431,7
33540256,11.5,2.3,5
6758044,16.4,5.4666666666666668,3
188921034,13.2,6.6,2
39091628,20.6,2.9428571428571431,7
39475912,35.5,5.9166666666666661,6
51719226,12.9,4.3,3
96395024,15.8,2.2571428571428571,7
85165550,24.800000000000004,3.5428571428571427,7
11812892,29.2,3.65,8
35682752,31.400000000000002,5.2333333333333334,6
20738640,14.8,4.9333333333333336,3
66868314,9.1,3.0333333333333332,3
22726300,46,6.5714285714285712,7
80840124,9.4,2.35,4
79948460,39,7.8,5
105171916,13.9,3.475,4
6723774,21.299999999999997,3.5499999999999994,6
3505798,25.6,5.12,5
11257672,30.1,2.7363636363636363,11
22957496,53.4,7.6285714285714281,7
174068692,14,2.333333333333333,6
61314780,14.7,2.94,5
80410484,16.4,1.8222222222222222,9
174731874,16.4,3.28,5
4972508,15.100000000000001,3.0199999999999996,5
42920300,16.200000000000003,1.8,9
65766108,21.1,2.3444444444444441,9
92667322,33.199999999999996,6.64,5
86796204,31.500000000000004,3.9375000000000004,8
170092360,16,5.333333333333333,3
42359882,11.8,5.9,2
109202114,14.8,7.4,2
166217550,15.9,7.9500000000000011,2
110449128,12.5,2.5,5
46642022,23.600000000000005,2.6222222222222222,9
54721370,8.6,4.3,2
88673234,32.4,3.24,10
12028080,29.1,9.7,3
112491390,16.8,8.4,2
111562420,10.1,5.05,2
105052822,14.1,3.525,4
71704432,106.30000000000001,9.663636363636364,11
82740430,29.2,9.7333333333333325,3
79041294,39.8,4.9750000000000005,8
8414596,7.6999999999999993,3.8499999999999996,2
59604822,14.399999999999999,4.7999999999999989,3
106377208,49.1,9.82,5
33931348,34.000000000000007,5.666666666666667,6
54809920,11.3,5.65,2
83934912,32.699999999999996,4.0875,8
52631866,18.7,3.7399999999999998,5
55627892,20,2.2222222222222223,9
193203864,7.1,3.55,2
185469562,7.7,7.7,1
23310270,17.2,5.7333333333333343,3
116759500,13.8,3.45,4
81720104,13.2,6.6,2
4282922,24.25,4.85,5
61286996,28.099999999999998,2.8100000000000005,10
79083890,14,7,2
28867760,13.200000000000001,4.4,3
62637234,19.7,3.2833333333333332,6
19642046,21.8,3.1142857142857143,7
48596792,14.2,3.55,4
43380576,21.4,7.1333333333333337,3
92159758,9.6,4.8,2
114174760,12.600000000000001,2.1,6
86718326,23.2,4.64,5
105272058,10.1,5.05,2
41603090,44.5,3.1785714285714288,14
27891318,21.5,4.3000000000000007,5
21384204,26.599999999999998,4.4333333333333336,6
187339232,19.9,6.6333333333333329,3
122952664,45.800000000000004,6.5428571428571436,7
79544120,13.200000000000001,6.6000000000000005,2
183844198,15.8,2.2571428571428571,7
126577464,20.7,10.35,2
54199270,21.900000000000002,2.4333333333333336,9
166461994,32.5,10.833333333333334,3
124480232,15.4,7.7,2
96329474,31.5,3.15,10
